edge_kind	source	target	source_file	target_file	source_line	target_line	edge_line
calls	method:JobsPodspecKitForBRPickerViewExtra::apply_standard_user_target_xcconfig	method:JobsPodspecKitForBRPickerViewExtra::standard_user_target_xcconfig	JobsByPods/BRPickerViewExtra@Pods/JobsPodspecKit.rb	JobsByPods/BRPickerViewExtra@Pods/JobsPodspecKit.rb	277	266	278
calls	method:JobsPodspecKitForBRPickerViewExtra::apply_standard_xcconfig	method:JobsPodspecKitForBRPickerViewExtra::apply_standard_pod_target_xcconfig	JobsByPods/BRPickerViewExtra@Pods/JobsPodspecKit.rb	JobsByPods/BRPickerViewExtra@Pods/JobsPodspecKit.rb	281	273	282
calls	method:JobsPodspecKitForBRPickerViewExtra::apply_standard_xcconfig	method:JobsPodspecKitForBRPickerViewExtra::apply_standard_user_target_xcconfig	JobsByPods/BRPickerViewExtra@Pods/JobsPodspecKit.rb	JobsByPods/BRPickerViewExtra@Pods/JobsPodspecKit.rb	281	277	283
calls	method:JobsPodspecKitForFDFullscreenPopGesture::apply_standard_user_target_xcconfig	method:JobsPodspecKitForFDFullscreenPopGesture::standard_user_target_xcconfig	JobsByPods/FDFullscreenPopGesture@Pods/JobsPodspecKit.rb	JobsByPods/FDFullscreenPopGesture@Pods/JobsPodspecKit.rb	277	266	278
calls	method:JobsPodspecKitForFDFullscreenPopGesture::apply_standard_xcconfig	method:JobsPodspecKitForFDFullscreenPopGesture::apply_standard_pod_target_xcconfig	JobsByPods/FDFullscreenPopGesture@Pods/JobsPodspecKit.rb	JobsByPods/FDFullscreenPopGesture@Pods/JobsPodspecKit.rb	281	273	282
calls	method:JobsPodspecKitForFDFullscreenPopGesture::apply_standard_xcconfig	method:JobsPodspecKitForFDFullscreenPopGesture::apply_standard_user_target_xcconfig	JobsByPods/FDFullscreenPopGesture@Pods/JobsPodspecKit.rb	JobsByPods/FDFullscreenPopGesture@Pods/JobsPodspecKit.rb	281	277	283
calls	method:JobsPodspecKitForFileFolderHandleTool::apply_standard_user_target_xcconfig	method:JobsPodspecKitForFileFolderHandleTool::standard_user_target_xcconfig	JobsByPods/FileFolderHandleTool@Pods/JobsPodspecKit.rb	JobsByPods/FileFolderHandleTool@Pods/JobsPodspecKit.rb	277	266	278
calls	method:JobsPodspecKitForFileFolderHandleTool::apply_standard_xcconfig	method:JobsPodspecKitForFileFolderHandleTool::apply_standard_pod_target_xcconfig	JobsByPods/FileFolderHandleTool@Pods/JobsPodspecKit.rb	JobsByPods/FileFolderHandleTool@Pods/JobsPodspecKit.rb	281	273	282
calls	method:JobsPodspecKitForFileFolderHandleTool::apply_standard_xcconfig	method:JobsPodspecKitForFileFolderHandleTool::apply_standard_user_target_xcconfig	JobsByPods/FileFolderHandleTool@Pods/JobsPodspecKit.rb	JobsByPods/FileFolderHandleTool@Pods/JobsPodspecKit.rb	281	277	283
calls	method:JobsPodspecKitForGKCustomNavigationBarExtra::apply_standard_user_target_xcconfig	method:JobsPodspecKitForGKCustomNavigationBarExtra::standard_user_target_xcconfig	JobsByPods/GKCustomNavigationBarExtra@Pods/JobsPodspecKit.rb	JobsByPods/GKCustomNavigationBarExtra@Pods/JobsPodspecKit.rb	277	266	278
calls	method:JobsPodspecKitForGKCustomNavigationBarExtra::apply_standard_xcconfig	method:JobsPodspecKitForGKCustomNavigationBarExtra::apply_standard_pod_target_xcconfig	JobsByPods/GKCustomNavigationBarExtra@Pods/JobsPodspecKit.rb	JobsByPods/GKCustomNavigationBarExtra@Pods/JobsPodspecKit.rb	281	273	282
calls	method:JobsPodspecKitForGKCustomNavigationBarExtra::apply_standard_xcconfig	method:JobsPodspecKitForGKCustomNavigationBarExtra::apply_standard_user_target_xcconfig	JobsByPods/GKCustomNavigationBarExtra@Pods/JobsPodspecKit.rb	JobsByPods/GKCustomNavigationBarExtra@Pods/JobsPodspecKit.rb	281	277	283
calls	method:NSData::initWithData	method:NSData::initWithData	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSData/NSData+Extra/NSData+Extra.m	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSData/NSData+Extra/NSData+Extra.m	12	12	16
calls	method:NSString::substringFromIndex	method:NSString::substringFromIndex	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	28	28	32
calls	method:NSString::substringToIndex	method:NSString::substringToIndex	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	36	36	40
calls	method:NSString::rangeOfString	method:NSString::rangeOfString	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	52	52	56
calls	method:NSString::range	method:NSString::rangeOfString	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	60	52	61
calls	method:NSString::characterAtIndex	method:NSString::characterAtIndex	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	72	72	76
calls	method:JXCategoryTimelineView::initializeData	method:JXCategoryTimelineView::initializeData	JobsByPods/JXCategoryViewExtra@Pods/Core/JXCategoryTimelineViews/JXCategoryTimelineView/JXCategoryTimelineView.m	JobsByPods/JXCategoryViewExtra@Pods/Core/JXCategoryTimelineViews/JXCategoryTimelineView/JXCategoryTimelineView.m	12	12	13
calls	method:JXCategoryTimelineView::refreshCellModel:index:	method:JXCategoryTimelineView::refreshCellModel:index:	JobsByPods/JXCategoryViewExtra@Pods/Core/JXCategoryTimelineViews/JXCategoryTimelineView/JXCategoryTimelineView.m	JobsByPods/JXCategoryViewExtra@Pods/Core/JXCategoryTimelineViews/JXCategoryTimelineView/JXCategoryTimelineView.m	37	37	39
calls	method:JobsPodspecKitForJobsAPIs::apply_standard_user_target_xcconfig	method:JobsPodspecKitForJobsAPIs::standard_user_target_xcconfig	JobsByPods/JobsAPIs@Pods/JobsPodspecKit.rb	JobsByPods/JobsAPIs@Pods/JobsPodspecKit.rb	277	266	278
calls	method:JobsPodspecKitForJobsAPIs::apply_standard_xcconfig	method:JobsPodspecKitForJobsAPIs::apply_standard_pod_target_xcconfig	JobsByPods/JobsAPIs@Pods/JobsPodspecKit.rb	JobsByPods/JobsAPIs@Pods/JobsPodspecKit.rb	281	273	282
calls	method:JobsPodspecKitForJobsAPIs::apply_standard_xcconfig	method:JobsPodspecKitForJobsAPIs::apply_standard_user_target_xcconfig	JobsByPods/JobsAPIs@Pods/JobsPodspecKit.rb	JobsByPods/JobsAPIs@Pods/JobsPodspecKit.rb	281	277	283
calls	method:NSData::initWithData	method:NSData::initWithData	JobsByPods/JobsAPIs@Pods/Support/UIKit/NSData/NSData+Extra/NSData+Extra.m	JobsByPods/JobsAPIs@Pods/Support/UIKit/NSData/NSData+Extra/NSData+Extra.m	12	12	16
calls	method:NSString::substringFromIndex	method:NSString::substringFromIndex	JobsByPods/JobsAPIs@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/JobsAPIs@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	28	28	32
calls	method:NSString::substringToIndex	method:NSString::substringToIndex	JobsByPods/JobsAPIs@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/JobsAPIs@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	36	36	40
calls	method:NSString::rangeOfString	method:NSString::rangeOfString	JobsByPods/JobsAPIs@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/JobsAPIs@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	52	52	56
calls	method:NSString::range	method:NSString::rangeOfString	JobsByPods/JobsAPIs@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/JobsAPIs@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	60	52	61
calls	method:NSString::characterAtIndex	method:NSString::characterAtIndex	JobsByPods/JobsAPIs@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/JobsAPIs@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	72	72	76
calls	method:NSString::jobsUrl	function:isValue	JobsByPods/JobsAPIs@Pods/Support/UIKit/NSString/NSString+URL/NSString+URL.m	JobsByPods/JobsStringUtils@Pods/Core/JobsStringUtils.m	14	41	16
calls	method:NSString::URLRequest	method:NSURLRequest::initBy	JobsByPods/JobsAPIs@Pods/Support/UIKit/NSString/NSString+URL/NSString+URL.m	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSURLRequest/NSURLRequest+Extra/NSURLRequest+Extra.m	23	12	24
calls	method:NSString::jobsFileUrl	method:NSURL::fileURLWithPath	JobsByPods/JobsAPIs@Pods/Support/UIKit/NSString/NSString+URL/NSString+URL.m	JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSURL/NSURL+Extra/NSURL+Extra.m	28	12	29
calls	method:JobsAppTools::allocWithZone:	method:JobsAppTools::sharedManager	JobsByPods/JobsAppTools@Pods/Core/JobsAppTools.m	JobsByPods/JobsAppTools@Pods/Core/JobsAppTools.m	33	22	34
calls	method:JobsPodspecKitForJobsAppTools::apply_standard_user_target_xcconfig	method:JobsPodspecKitForJobsAppTools::standard_user_target_xcconfig	JobsByPods/JobsAppTools@Pods/JobsPodspecKit.rb	JobsByPods/JobsAppTools@Pods/JobsPodspecKit.rb	277	266	278
calls	method:JobsPodspecKitForJobsAppTools::apply_standard_xcconfig	method:JobsPodspecKitForJobsAppTools::apply_standard_pod_target_xcconfig	JobsByPods/JobsAppTools@Pods/JobsPodspecKit.rb	JobsByPods/JobsAppTools@Pods/JobsPodspecKit.rb	281	273	282
calls	method:JobsPodspecKitForJobsAppTools::apply_standard_xcconfig	method:JobsPodspecKitForJobsAppTools::apply_standard_user_target_xcconfig	JobsByPods/JobsAppTools@Pods/JobsPodspecKit.rb	JobsByPods/JobsAppTools@Pods/JobsPodspecKit.rb	281	277	283
calls	method:NSString::add	function:JobsMutableString	JobsByPods/JobsAppTools@Pods/Support/UIKit/NSString/NSString+Extra/NSString+Extra.m	JobsByPods/JobsStringUtils@Pods/Core/JobsStringUtils.m	26	10	32
calls	method:NSString::isContainsUrl	method:NSString::rangeOfString	JobsByPods/JobsAppTools@Pods/Support/UIKit/NSString/NSString+Extra/NSString+Extra.m	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	36	52	38
calls	method:NSData::initWithData	method:NSData::initWithData	JobsByPods/JobsBasePopupView@Pods/Support/UIKit/NSData/NSData+Extra/NSData+Extra.m	JobsByPods/JobsBasePopupView@Pods/Support/UIKit/NSData/NSData+Extra/NSData+Extra.m	12	12	16
calls	method:NSString::substringFromIndex	method:NSString::substringFromIndex	JobsByPods/JobsBasePopupView@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/JobsBasePopupView@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	28	28	32
calls	method:NSString::substringToIndex	method:NSString::substringToIndex	JobsByPods/JobsBasePopupView@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/JobsBasePopupView@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	36	36	40
calls	method:NSString::rangeOfString	method:NSString::rangeOfString	JobsByPods/JobsBasePopupView@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/JobsBasePopupView@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	52	52	56
calls	method:NSString::range	method:NSString::rangeOfString	JobsByPods/JobsBasePopupView@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/JobsBasePopupView@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	60	52	61
calls	method:NSString::characterAtIndex	method:NSString::characterAtIndex	JobsByPods/JobsBasePopupView@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/JobsBasePopupView@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	72	72	76
calls	method:NSString::jobsUrl	function:isValue	JobsByPods/JobsBasePopupView@Pods/Support/UIKit/NSString/NSString+URL/NSString+URL.m	JobsByPods/JobsStringUtils@Pods/Core/JobsStringUtils.m	12	41	14
calls	method:NSString::URLRequest	method:NSURLRequest::initBy	JobsByPods/JobsBasePopupView@Pods/Support/UIKit/NSString/NSString+URL/NSString+URL.m	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSURLRequest/NSURLRequest+Extra/NSURLRequest+Extra.m	21	12	22
calls	method:NSString::jobsFileUrl	method:NSURL::fileURLWithPath	JobsByPods/JobsBasePopupView@Pods/Support/UIKit/NSString/NSString+URL/NSString+URL.m	JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSURL/NSURL+Extra/NSURL+Extra.m	26	12	27
calls	method:JobsControlTarget::invoke:	function:JobsControlTarget::_jobs_now	JobsByPods/JobsBaseUI@Pods/Core/UIBaseObject/JobsControlTarget/JobsControlTarget.m	JobsByPods/JobsBaseUI@Pods/Core/UIBaseObject/JobsControlTarget/JobsControlTarget.m	20	16	45
calls	method:BaseTableViewCell::awakeFromNib	method:BaseTableViewCell::awakeFromNib	JobsByPods/JobsBaseUI@Pods/Core/UIBaseTableViewCell/BaseTableViewCell/BaseTableViewCell.m	JobsByPods/JobsBaseUI@Pods/Core/UIBaseTableViewCell/BaseTableViewCell/BaseTableViewCell.m	12	12	13
calls	method:BaseTableViewCell::setSelected:animated:	method:BaseTableViewCell::setSelected:animated:	JobsByPods/JobsBaseUI@Pods/Core/UIBaseTableViewCell/BaseTableViewCell/BaseTableViewCell.m	JobsByPods/JobsBaseUI@Pods/Core/UIBaseTableViewCell/BaseTableViewCell/BaseTableViewCell.m	17	17	18
calls	method:JobsMonitorVC::didReceiveMemoryWarning	method:JobsMonitorVC::didReceiveMemoryWarning	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsMonitorVC/JobsMonitorVC.m	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsMonitorVC/JobsMonitorVC.m	18	18	19
calls	method:JobsMonitorVC::loadView	method:JobsMonitorVC::loadView	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsMonitorVC/JobsMonitorVC.m	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsMonitorVC/JobsMonitorVC.m	27	27	28
calls	method:JobsMonitorVC::viewDidLoad	method:JobsMonitorVC::viewDidLoad	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsMonitorVC/JobsMonitorVC.m	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsMonitorVC/JobsMonitorVC.m	35	35	36
calls	method:JobsMonitorVC::viewWillLayoutSubviews	method:JobsMonitorVC::viewWillLayoutSubviews	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsMonitorVC/JobsMonitorVC.m	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsMonitorVC/JobsMonitorVC.m	48	48	49
calls	method:JobsMonitorVC::viewDidLayoutSubviews	method:JobsMonitorVC::viewDidLayoutSubviews	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsMonitorVC/JobsMonitorVC.m	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsMonitorVC/JobsMonitorVC.m	52	52	53
calls	method:JobsMonitorVC::preferredInterfaceOrientationForPresentation	method:JobsMonitorVC::preferredInterfaceOrientationForPresentation	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsMonitorVC/JobsMonitorVC.m	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsMonitorVC/JobsMonitorVC.m	78	78	79
calls	method:JobsTabBarSettingVC::didReceiveMemoryWarning	method:JobsTabBarSettingVC::didReceiveMemoryWarning	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsTabBarSettingVC/JobsTabBarSettingVC.m	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsTabBarSettingVC/JobsTabBarSettingVC.m	17	17	18
calls	method:JobsTabBarSettingVC::loadView	method:JobsTabBarSettingVC::loadView	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsTabBarSettingVC/JobsTabBarSettingVC.m	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsTabBarSettingVC/JobsTabBarSettingVC.m	25	25	26
calls	method:JobsTabBarSettingVC::viewDidLoad	method:JobsTabBarSettingVC::viewDidLoad	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsTabBarSettingVC/JobsTabBarSettingVC.m	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsTabBarSettingVC/JobsTabBarSettingVC.m	29	29	30
calls	method:JobsTabBarSettingVC::viewWillLayoutSubviews	method:JobsTabBarSettingVC::viewWillLayoutSubviews	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsTabBarSettingVC/JobsTabBarSettingVC.m	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsTabBarSettingVC/JobsTabBarSettingVC.m	37	37	38
calls	method:JobsTabBarSettingVC::viewDidLayoutSubviews	method:JobsTabBarSettingVC::viewDidLayoutSubviews	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsTabBarSettingVC/JobsTabBarSettingVC.m	JobsByPods/JobsBaseUI@Pods/Core/UIBaseVC/JobsTabBarSettingVC/JobsTabBarSettingVC.m	41	41	42
calls	method:NSString::substringFromIndex	method:NSString::substringFromIndex	JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	28	28	32
calls	method:NSString::substringToIndex	method:NSString::substringToIndex	JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	36	36	40
calls	method:NSString::rangeOfString	method:NSString::rangeOfString	JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	52	52	56
calls	method:NSString::range	method:NSString::rangeOfString	JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	60	52	61
calls	method:NSString::characterAtIndex	method:NSString::characterAtIndex	JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m	72	72	76
calls	method:NSString::toast	method:NSObject::jobsToastMsg	JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Toast/NSString+Toast.m	JobsByPods/WHToastExtra@Pods/Core/NSObject+WHToast.m	12	14	16
calls	method:NSString::jobsUrl	function:isValue	JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+URL/NSString+URL.m	JobsByPods/JobsStringUtils@Pods/Core/JobsStringUtils.m	12	41	14
calls	method:NSString::URLRequest	method:NSURLRequest::initBy	JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+URL/NSString+URL.m	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSURLRequest/NSURLRequest+Extra/NSURLRequest+Extra.m	21	12	22
calls	method:NSString::jobsFileUrl	method:NSURL::fileURLWithPath	JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+URL/NSString+URL.m	JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSURL/NSURL+Extra/NSURL+Extra.m	26	12	27
calls	method:NSURL::URLRequest	method:NSURLRequest::initBy	JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSURL/NSURL+Extra/NSURL+Extra.m	JobsByPods/GKCustomNavigationBarExtra@Pods/Support/UIKit/NSURLRequest/NSURLRequest+Extra/NSURLRequest+Extra.m	12	12	13
calls	method:UICollectionView::registerCollectionElementKindSectionHeaderClass_	function:isValue	JobsByPods/JobsBaseUI@Pods/Support/UIKit/UICollectionView/UICollectionView+JobsRegisterClass/UICollectionView+JobsRegisterClass.m	JobsByPods/JobsStringUtils@Pods/Core/JobsStringUtils.m	68	41	73
calls	method:UICollectionView::registerCollectionElementKindSectionFooterClass_	function:isValue	JobsByPods/JobsBaseUI@Pods/Support/UIKit/UICollectionView/UICollectionView+JobsRegisterClass/UICollectionView+JobsRegisterClass.m	JobsByPods/JobsStringUtils@Pods/Core/JobsStringUtils.m	88	41	93
calls	method:UIImage::createNonInterpolatedUIImageFormString:withSize:	method:UIImage::imageWithCGImage	JobsByPods/JobsBaseUI@Pods/Support/UIKit/UIImage/UIImage+Extra/UIImage+Extra.m	JobsByPods/JobsBaseUI@Pods/Support/UIKit/UIImage/UIImage+Extra/UIImage+Extra.m	62	244	102
calls	method:UIImage::dw_SubImageWithRect	method:UIImage::imageWithCGImage	JobsByPods/JobsBaseUI@Pods/Support/UIKit/UIImage/UIImage+Extra/UIImage+Extra.m	JobsByPods/JobsBaseUI@Pods/Support/UIKit/UIImage/UIImage+Extra/UIImage+Extra.m	143	244	153
calls	method:UIImage::imageWithData	method:UIImage::imageWithData	JobsByPods/JobsBaseUI@Pods/Support/UIKit/UIImage/UIImage+Extra/UIImage+Extra.m	JobsByPods/JobsBaseUI@Pods/Support/UIKit/UIImage/UIImage+Extra/UIImage+Extra.m	238	238	240
calls	method:UIImage::imageWithCGImage	method:UIImage::imageWithCGImage	JobsByPods/JobsBaseUI@Pods/Support/UIKit/UIImage/UIImage+Extra/UIImage+Extra.m	JobsByPods/JobsBaseUI@Pods/Support/UIKit/UIImage/UIImage+Extra/UIImage+Extra.m	244	244	246
calls	method:UIImage::imageWithContentsOfFile	method:UIImage::imageWithContentsOfFile	JobsByPods/JobsBaseUI@Pods/Support/UIKit/UIImage/UIImage+Extra/UIImage+Extra.m	JobsByPods/JobsBaseUI@Pods/Support/UIKit/UIImage/UIImage+Extra/UIImage+Extra.m	250	250	252
calls	method:JobsBioKit::biometryName	method:JobsBioKit::biometryType	JobsByPods/JobsBioKit@Pods/JobsBioKit/Core/JobsBioKit.m	JobsByPods/JobsBioKit@Pods/JobsBioKit/Core/JobsBioKit.m	46	21	47
calls	method:JobsBioKit::authenticateWithReason:allowPasscodeFallback:reply:	method:JobsBioKit::authenticateWithReason:localizedFallbackTitle:allowPasscodeFallback:reply:	JobsByPods/JobsBioKit@Pods/JobsBioKit/Core/JobsBioKit.m	JobsByPods/JobsBioKit@Pods/JobsBioKit/Core/JobsBioKit.m	73	82	76
calls	method:JobsBioKit::authenticateWithReason:localizedFallbackTitle:allowPasscodeFallback:reply:	method:JobsBioKit::dispatchReply:result:success:error:	JobsByPods/JobsBioKit@Pods/JobsBioKit/Core/JobsBioKit.m	JobsByPods/JobsBioKit@Pods/JobsBioKit/Core/JobsBioKit.m	82	179	100
calls	method:JobsBioKit::authenticateWithReason:localizedFallbackTitle:allowPasscodeFallback:reply:	method:JobsBioKit::dispatchReply:result:success:error:	JobsByPods/JobsBioKit@Pods/JobsBioKit/Core/JobsBioKit.m	JobsByPods/JobsBioKit@Pods/JobsBioKit/Core/JobsBioKit.m	82	179	111
calls	method:JobsPodspecKitForJobsBioKit::apply_standard_user_target_xcconfig	method:JobsPodspecKitForJobsBioKit::standard_user_target_xcconfig	JobsByPods/JobsBioKit@Pods/JobsPodspecKit.rb	JobsByPods/JobsBioKit@Pods/JobsPodspecKit.rb	277	266	278
calls	method:JobsPodspecKitForJobsBioKit::apply_standard_xcconfig	method:JobsPodspecKitForJobsBioKit::apply_standard_pod_target_xcconfig	JobsByPods/JobsBioKit@Pods/JobsPodspecKit.rb	JobsByPods/JobsBioKit@Pods/JobsPodspecKit.rb	281	273	282
calls	method:JobsPodspecKitForJobsBioKit::apply_standard_xcconfig	method:JobsPodspecKitForJobsBioKit::apply_standard_user_target_xcconfig	JobsByPods/JobsBioKit@Pods/JobsPodspecKit.rb	JobsByPods/JobsBioKit@Pods/JobsPodspecKit.rb	281	277	283
calls	method:JobsPodspecKitForJobsBitsMonitor::apply_standard_user_target_xcconfig	method:JobsPodspecKitForJobsBitsMonitor::standard_user_target_xcconfig	JobsByPods/JobsBitsMonitor@Pods/JobsPodspecKit.rb	JobsByPods/JobsBitsMonitor@Pods/JobsPodspecKit.rb	277	266	278
calls	method:JobsPodspecKitForJobsBitsMonitor::apply_standard_xcconfig	method:JobsPodspecKitForJobsBitsMonitor::apply_standard_pod_target_xcconfig	JobsByPods/JobsBitsMonitor@Pods/JobsPodspecKit.rb	JobsByPods/JobsBitsMonitor@Pods/JobsPodspecKit.rb	281	273	282
calls	method:JobsPodspecKitForJobsBitsMonitor::apply_standard_xcconfig	method:JobsPodspecKitForJobsBitsMonitor::apply_standard_user_target_xcconfig	JobsByPods/JobsBitsMonitor@Pods/JobsPodspecKit.rb	JobsByPods/JobsBitsMonitor@Pods/JobsPodspecKit.rb	281	277	283
calls	method:AVURLAsset::videoPreViewImage	method:AVAssetImageGenerator::initBy	JobsByPods/JobsByOCPods@Pods/Core/UIKit/AVURLAsset/AVURLAsset+Extra/AVURLAsset+Extra.m	JobsByPods/JobsByOCPods@Pods/Core/UIKit/AVAssetImageGenerator/AVAssetImageGenerator+Extra/AVAssetImageGenerator+Extra.m	12	12	13
calls	method:AVURLAsset::videoPreViewImage	method:UIImage::imageWithCGImage	JobsByPods/JobsByOCPods@Pods/Core/UIKit/AVURLAsset/AVURLAsset+Extra/AVURLAsset+Extra.m	JobsByPods/JobsBaseUI@Pods/Support/UIKit/UIImage/UIImage+Extra/UIImage+Extra.m	12	244	24
calls	method:NSBundle::objectForInfoDictionaryKey	method:NSBundle::objectForInfoDictionaryKey	JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSBundle/NSBundle+Extra/NSBundle+Extra.m	JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSBundle/NSBundle+Extra/NSBundle+Extra.m	36	36	40
calls	method:NSData::initWithData	method:NSData::initWithData	JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSData/NSData+Extra/NSData+Extra.m	JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSData/NSData+Extra/NSData+Extra.m	12	12	16
calls	method:NSLocale::objectForKey	method:NSLocale::objectForKey	JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSLocale/NSLocale+Extra/NSLocale+Extra.m	JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSLocale/NSLocale+Extra/NSLocale+Extra.m	18	18	22
calls	method:NSString::emojiEncode	function:StringWithUTF8String	JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Eomji/NSString+Eomji.m	JobsByPods/JobsStringUtils@Pods/Core/JobsStringUtils.m	13	59	14
